341,10000,5,10000,10000,6,10000,10,6,10000,4,15,11,10,6,11,6,5,6,7,6,6,7,9,10000,8,10,9,6,7,8,10,5,6,6,8,10000,11,10000,12,6,8,7,5,9,7,5,10,7,10000,10000,12,6,7,10,10,7,6,9,8,9,10000,9,6,5,10,6,6,7,7,7,5,5,17,10,12,9,10,5,10000,8,10,5,14,7,10000,7,10000,7,7,10000,6,10000,8,11,6,6,10000,13,11,6,2,7,7,5,11,10000,10000,6,7,5,7,5,6,10000,4,5,10,10000,8,9,11,6,11,11,9,10,10000,10,6,10000,6,6,6,10,5,10000,7,9,16,7,5,10000,7,4,10000,6,6,10000,11,10,7,7,6,10000,4,6,2,4,8,6,10000,10000,10000,10,11,8,6,10000,6,11,8,6,10000,12,10000,10,7,5,12,4,14,6,11,10000,7,5,7,10000,9,11,8,9,5,6,4,10,10,6,6,5,4,8,11,12,10000,10,9,3,6,9,8,11,12,10000,5,5,7,6,5,5,7,6,5,11,6,6,12,10,11,6,6,9,9,6,11,4,11,10000,5,10000,12,10000,10000,6,9,8,6,11,8,9,9,10000,11,7,4,10,9,9,10,6,11,10000,5,10000,5,4,4,5,10,10,10000,10000,11,7,7,6,10000,9,8,5,10000,5,10,12,10000,7,5,7,10000,5,10000,6,10000,5,7,10,7,8,9,10,6,10,5,5,8,10000,6,6,13,5,5,8,6,14,10000,4,8,9,10,9,7,7,13,10000,6,15,4,6,10000,5,8,8,5,6,6,5,7,10,7,10,11,0,5,7,11,7,10000,11,10000,7,7,6,8,5,6,6,6,10000,5,10000,8,13,6,9,19,10,6,6,5,6,5,7,8,10000,10,5,7,11,10000,9,6,8,6,3,7,6,8,10000,10,6,5,3,7,10000,10000,10000,10000,11,5,5,10000,10000,10,10000,9,9,9,7,3,8,9,7,6,9,6,11,6,8,5,5,10000,4,10000,7,6,12,6,5,10000,4,10000,6,9,6,10,10000,6,6,6,10,5,4,10,10,12,6,12,9,5,11,10,5,5,7,11,6,3,10000,10000,12,10000,7,10000,7,7,13,10000,10,6,12,10,5,6,10,7,10000,7,9,6,7,10000,6,7,5,10000,7,5,13,6,13,11,7,6,9,6,10000,7,10000,10000,4,10000,10000,13,10000,10,10000,10000,9,10,5,7,11,10000,7,10,10,8,9,10000,5,10,6,12,7,8,11,5,10000,9,10000,6,7,10,8,3,10000,10000,10000,10000,7,12,7,7,10000,6,11,9,9,6,10000,9,5,6,12,6,10000,10,6,14,7,7,5,17,7,10000,10000,11,10000,10000,5,7,6,6,10000,4,9,6,10000,5,7,10,11,11,12,7,6,7,5,11,7,3,8,6,6,9,7,5,10000,10,6,6,9,6,8,8,8,6,6,10,10
342,10000,4,5,10,5,4,8,4,4,5,4,7,10000,6,4,3,3,3,5,7,7,5,3,3,4,3,6,6,5,4,3,4,4,5,4,9,7,4,4,3,8,3,5,8,11,5,5,6,9,3,5,6,3,4,9,5,6,6,4,3,3,4,4,5,3,4,3,7,3,4,10,3,5,4,3,3,3,4,4,4,6,5,4,5,10,3,6,3,12,11,5,9,5,5,4,3,4,4,7,6,5,5,4,5,5,4,6,4,5,3,7,3,6,5,4,4,6,3,5,6,5,4,3,3,5,5,9,4,4,6,2,4,4,6,4,8,3,10000,5,5,3,4,7,3,4,10,10000,4,4,10000,10000,3,4,10000,5,5,4,10000,4,5,10,4,9,5,4,3,4,3,6,5,3,6,6,6,10000,5,6,3,6,3,8,6,5,9,5,5,4,10,3,3,6,6,3,10000,4,5,3,4,4,4,4,5,4,3,6,10000,6,9,3,4,3,4,4,10000,3,6,7,6,5,4,5,4,3,4,5,5,3,3,5,4,3,6,3,5,5,5,4,5,4,9,3,5,10,5,9,4,3,4,6,6,3,6,7,3,10,5,9,4,10,4,3,4,4,5,4,4,3,4,10000,10000,4,4,7,7,5,6,9,4,3,5,4,4,6,8,5,3,5,7,10000,4,5,5,6,6,3,3,5,6,6,3,4,4,4,4,5,6,6,3,3,11,10000,4,4,5,10000,5,4,6,3,10000,11,3,4,9,6,3,3,4,4,4,4,4,10000,3,3,3,6,3,4,6,10000,5,0,3,4,4,10000,2,5,6,4,4,6,4,9,4,5,10,4,9,4,3,3,6,5,3,5,5,4,3,4,4,5,6,5,3,5,2,5,7,5,4,10,7,4,5,6,10,10,4,5,4,3,9,7,5,9,4,3,2,4,5,4,5,3,10000,3,4,4,5,5,4,3,9,3,3,3,3,3,3,4,4,6,3,4,4,4,4,10000,5,10000,4,3,3,4,6,5,6,3,5,3,10000,2,4,3,5,6,9,3,7,10,4,5,3,4,10,5,11,4,3,3,5,4,3,4,4,6,6,5,5,3,3,4,8,4,7,5,10000,7,6,10,5,5,4,9,5,3,4,6,3,11,8,4,3,4,4,3,6,9,8,10,6,3,5,5,10,9,10000,5,4,3,4,3,5,3,6,6,10000,5,4,10000,3,3,4,5,4,5,4,9,9,4,3,4,6,6,6,3,10,4,3,6,4,4,10000,10000,11,6,4,2,6,4,4,3,4,6,4,3,5,7,5,5,4,10,6,4,4,5,4,6,4,8,4,4,4,5,10000,4,10000,7,4,3,3,5,8,3,4,6,4,4,6,5,6,3,7,9,5,6,5,9,6,3,5,7,8,5,7,4,6,6,7
343,10000,4,10,10,4,5,7,3,4,7,5,4,10,3,5,3,3,3,5,6,4,4,3,5,3,3,6,4,5,4,3,5,6,5,3,10,6,4,4,4,6,4,5,5,5,4,4,4,4,3,6,5,4,4,10,4,5,5,5,10,4,4,4,5,4,4,3,6,3,4,5,3,4,5,4,4,3,4,4,4,4,4,3,5,10000,3,6,4,7,11,5,10000,3,4,4,4,3,4,5,5,4,5,5,4,5,4,4,4,5,3,6,3,6,4,4,4,5,10,4,5,4,4,3,3,4,4,6,6,3,4,3,4,4,5,4,7,4,10,4,5,3,6,4,3,5,10000,10000,4,4,10000,7,5,4,4,4,5,9,10000,3,5,5,6,10000,4,3,3,4,6,4,4,4,4,4,5,10000,4,6,3,4,6,6,6,4,4,4,5,4,7,3,4,5,4,3,10000,4,3,4,3,4,4,4,5,4,4,5,10,9,3,3,4,3,4,5,10,4,5,6,10000,5,3,5,5,3,4,5,5,4,4,4,3,4,6,3,4,4,6,4,11,4,5,4,5,5,4,10000,4,3,3,6,10,4,7,7,3,5,4,10,3,4,5,3,6,4,4,4,4,3,4,10000,10,5,3,11,7,5,4,6,9,4,4,6,4,3,4,10,3,4,6,10,6,4,4,10000,6,5,3,12,6,5,3,3,5,4,4,5,4,6,4,4,7,10,4,5,5,10000,5,3,6,4,9,4,3,4,5,5,4,5,4,10,4,4,4,10000,3,4,3,5,10,4,4,5,7,3,0,7,5,5,4,6,5,4,4,5,4,5,4,5,10,4,10000,4,4,5,5,4,4,4,5,4,3,4,5,5,4,4,3,7,4,4,6,5,4,5,5,5,4,7,6,6,4,4,6,3,4,4,10,10000,4,3,3,4,5,10,4,4,10000,3,4,5,6,5,5,4,9,4,3,3,4,4,4,5,4,5,4,4,3,5,4,7,3,9,4,5,3,4,5,4,5,3,5,5,10000,3,4,3,5,4,8,3,4,10,4,4,5,4,7,3,4,3,3,4,6,4,3,4,3,10,5,5,4,4,6,5,9,3,5,5,9,5,5,10000,5,5,5,4,4,3,4,5,5,4,7,3,3,4,5,3,4,10000,4,11,4,3,4,10,7,5,6,5,6,4,4,3,5,3,6,4,6,4,3,10,4,4,4,4,4,5,4,6,5,9,4,4,5,4,6,4,6,4,4,4,3,3,9,10000,6,9,5,3,3,3,5,4,4,6,10,3,7,4,4,4,4,6,5,5,4,5,9,5,3,8,5,4,4,5,9,4,10000,4,4,3,3,6,4,6,3,5,4,4,5,3,4,3,4,6,4,5,4,9,6,3,5,7,7,5,7,4,5,5,7
344,10000,6,10000,10,5,10,7,9,7,10,6,10000,10,10000,7,7,5,8,8,6,18,10,8,5,7,10000,9,5,8,5,10,5,13,6,12,9,7,9,8,4,13,6,6,8,10000,6,6,14,6,6,10,5,14,10,10000,7,6,8,5,9,6,10,5,6,10000,5,10,8,10,6,10000,4,8,8,6,7,10000,5,5,6,6,6,8,5,10000,11,10000,10000,9,11,8,9,13,5,5,5,10000,12,11,6,5,11,7,8,9,10000,6,7,7,11,9,11,5,10000,7,8,8,10000,17,9,7,9,11,7,13,10,10000,6,6,10,4,7,10,10,6,8,4,6,10000,6,7,10,7,5,9,4,10000,10000,4,10,10000,7,10,10000,10,5,10000,6,8,6,5,10000,10000,10,6,7,5,5,6,11,8,10000,10000,6,9,10,7,12,7,9,9,8,5,14,10,5,6,4,10000,7,8,10000,6,10000,10,10,10,5,6,6,5,6,10000,12,10000,6,6,10000,10,10000,12,8,7,10000,6,6,6,10000,9,6,5,9,12,5,5,8,13,6,11,5,5,11,9,6,6,6,5,10000,6,14,12,6,10000,6,10000,7,9,10000,9,10000,10000,10000,5,5,5,10,9,10000,10,15,11,10000,7,11,5,5,5,6,10,10,3,10000,7,8,6,10,10,6,6,6,5,6,10,8,6,10000,9,7,10000,5,10000,10,9,6,10000,10000,10000,8,9,10,8,10,4,5,8,8,8,9,6,11,10000,5,6,6,10,7,8,10,10,9,11,6,8,10000,5,15,10000,6,10000,6,16,5,9,6,10000,11,12,10,7,9,11,11,4,7,0,9,5,7,10,10,14,7,6,5,10000,6,6,10,12,10000,6,13,10000,9,12,10000,7,6,6,12,10,5,6,10,6,6,3,10000,10,8,8,9,10,7,5,11,8,10,10,7,7,5,9,9,10000,10000,6,10,10,10000,10000,10000,10,11,9,6,10000,9,5,5,9,5,5,11,5,7,11,10000,9,5,6,8,10000,9,6,12,10000,5,11,5,10000,6,10000,5,10000,13,9,9,10000,3,10000,5,6,10,6,8,12,10,6,7,10,6,6,10,7,10,7,11,10000,12,10000,7,10,7,5,13,10000,6,5,7,10000,10,10000,9,10000,5,7,10000,5,7,10,9,7,6,10000,7,10000,6,6,13,7,13,6,4,11,10000,11,10,10000,5,6,10,5,8,10000,10,10000,5,8,6,10000,7,5,6,10000,10000,8,9,10000,5,10,8,10000,5,10,7,6,12,9,9,10000,4,6,9,6,10000,10000,10,10000,10000,8,6,5,9,10000,6,9,10000,10000,10000,14,5,8,6,5,10000,9,11,9,7,7,6,17,9,6,6,13,6,9,5,7,5,6,9,10,9,4,10000,7,6,10000,10000,7,12,11,16,4,11,10000,6,7,13,6,9,9,7,6,10000,10,7,13,7,7,8,7,7,5,7,10000,9
345,10000,5,9,9,4,5,6,5,5,7,7,10,14,14,5,4,3,4,5,6,6,6,5,3,6,14,7,9,5,4,14,7,5,4,5,14,5,14,4,4,5,4,5,6,15,5,6,5,9,14,4,5,7,5,10000,6,5,4,4,7,4,5,4,4,9,5,6,6,5,4,7,4,5,3,6,4,7,7,5,5,7,5,4,4,7,6,6,4,7,9,5,14,6,5,4,4,6,4,6,6,4,5,4,5,5,10000,7,5,5,4,6,5,4,10000,5,4,5,5,7,9,5,4,6,4,5,6,14,5,4,9,4,4,5,6,5,6,3,10000,6,5,4,5,10,4,7,10000,14,15,6,14,10000,4,4,14,9,4,5,9,5,5,14,5,7,9,7,4,5,3,5,7,4,7,5,5,10000,7,6,4,5,14,6,5,7,17,7,7,4,6,7,4,4,6,4,14,4,9,4,4,4,5,5,4,9,4,9,9,13,14,6,17,5,5,8,14,4,4,6,6,5,5,4,4,4,6,6,5,4,9,5,5,5,7,4,10,5,6,5,7,4,7,3,5,9,16,9,4,4,10000,6,14,4,14,4,4,9,6,10000,6,6,4,4,6,4,6,5,4,5,4,14,9,7,14,5,7,4,14,10000,9,5,5,9,4,7,6,3,4,4,6,6,4,10000,6,9,6,4,5,5,6,9,4,4,4,6,5,5,8,6,4,5,5,9,4,4,5,7,4,4,6,5,10000,7,3,5,6,5,4,6,4,4,4,5,4,9,4,9,4,6,5,4,6,7,7,4,5,9,0,6,4,4,7,5,5,5,4,14,4,4,9,4,9,7,4,6,14,6,5,5,5,5,3,6,4,5,5,14,4,5,5,5,7,5,5,6,5,4,5,5,10000,14,4,4,5,4,7,8,6,5,6,5,4,10000,6,9,5,4,10000,7,11,4,4,5,4,4,8,4,4,4,4,4,4,4,4,7,3,4,5,7,5,10000,4,9,4,4,4,5,7,4,6,9,6,5,14,4,4,3,4,5,8,4,5,9,4,4,3,5,10000,6,8,14,6,6,4,5,4,4,7,14,6,4,5,6,6,6,7,9,6,5,9,6,5,14,5,5,5,14,5,5,5,5,5,15,11,6,7,5,6,4,6,9,6,9,7,4,5,7,10000,6,14,6,4,7,4,5,5,7,14,5,14,7,5,14,5,5,5,5,4,5,5,10000,7,14,4,5,7,7,6,14,9,14,6,5,4,6,10000,10000,5,7,14,7,10000,5,4,4,4,6,14,9,7,6,5,5,4,8,18,5,4,7,6,7,4,5,4,5,9,14,14,5,14,5,4,5,9,9,5,4,7,5,5,5,5,5,6,4,5,6,6,5,14,8,5,4,5,5,6,7,5,4,5,6,7
346,10000,4,10000,10000,5,2,3,4,2,10000,7,2,5,6,2,5,8,4,5,5,6,5,8,8,4,9,2,4,7,4,5,3,4,4,4,2,10000,2,2,4,2,6,5,2,5,4,2,4,9,5,8,6,6,2,10000,2,4,2,4,10000,6,8,4,5,10000,5,6,7,6,7,3,3,10,10000,5,5,10000,3,5,7,2,4,5,4,10000,3,10000,10000,9,5,5,10000,3,2,5,3,9,6,2,4,10000,2,5,4,11,10000,2,11,3,6,8,2,5,10000,3,3,3,5,6,4,2,5,10,4,8,2,10000,9,4,2,5,5,2,2,4,3,4,10000,16,5,4,2,5,3,2,6,10000,10,4,4,5,11,5,9,4,5,10000,10000,3,5,6,3,10000,3,5,4,4,12,4,2,4,8,2,2,10000,2,6,3,2,10000,2,7,3,10000,4,4,5,10,8,10000,3,2,5,10000,5,4,4,4,5,4,3,5,6,11,8,4,10000,3,9,7,12,7,7,4,12,5,5,10000,5,3,7,5,3,5,5,5,4,10000,2,3,8,7,4,4,2,10000,6,10000,4,2,11,2,2,3,10000,7,4,5,7,10000,5,4,10000,3,5,9,10000,10000,4,14,6,4,4,3,4,4,4,5,3,4,9,9,2,7,7,2,4,10000,5,4,10000,4,3,2,10000,3,9,7,8,6,9,5,5,5,10000,5,3,8,8,9,3,3,4,3,6,10000,6,3,10000,10000,9,5,5,2,10000,6,5,7,3,10000,2,3,3,10000,6,5,5,4,10000,3,10,5,10000,3,3,4,4,10000,6,2,4,10000,10000,5,5,6,0,10,2,5,5,9,2,4,4,5,4,10000,3,10000,4,5,10000,3,18,6,5,5,4,4,9,4,2,2,3,3,5,6,2,7,4,6,6,4,3,2,7,10000,4,7,5,10000,6,2,2,8,10000,10,3,6,4,2,6,2,6,10000,10000,5,13,7,2,5,10,10,4,10,7,6,4,5,10000,7,3,5,4,3,7,4,3,6,8,4,5,4,10000,2,3,5,4,10000,4,10000,5,2,4,2,2,9,9,5,3,4,4,10000,2,4,5,2,10000,6,3,6,5,3,5,12,8,2,5,2,5,10000,10000,9,5,2,5,8,6,5,10000,4,5,5,2,2,10000,5,5,5,5,5,4,3,5,10000,6,2,10000,3,3,10000,5,7,9,9,2,10000,6,5,10,2,3,5,8,5,5,10000,8,5,4,5,4,3,5,10000,4,4,4,2,4,4,6,5,10000,2,10000,4,10000,5,2,5,3,4,10000,7,10000,8,5,5,5,5,5,6,5,9,3,10,2,6,5,5,6,6,2,2,7,5,2,3,12,4,4,2,10000,10000,4,10000,3,5,9,10000,4,2,10000,4,4,2,3,5,10,2,3,3,8,6,5,10000,9,5,8,3,7,3,4,8,4,6,2,9
347,10000,4,4,10,4,4,6,4,4,6,4,5,10000,10000,4,3,3,3,5,8,7,6,4,3,4,3,5,5,5,3,3,5,4,4,4,6,11,4,4,3,5,4,6,7,10,5,4,5,10000,4,4,6,4,3,10000,5,5,5,3,3,3,5,4,5,3,4,3,7,3,3,6,2,6,4,4,3,3,4,4,4,6,5,3,4,6,3,5,3,9,7,5,8,5,5,4,4,4,4,6,6,7,4,4,5,5,5,4,5,5,3,8,3,4,5,4,5,5,3,5,4,5,4,3,3,5,4,6,3,4,4,2,4,3,5,4,6,3,9,6,5,4,4,7,3,3,9,10000,5,5,9,10000,2,4,9,6,4,5,10000,5,5,10,3,10000,10,4,3,4,3,6,4,3,4,6,5,10000,4,6,3,4,3,7,6,7,7,6,5,4,10,3,3,4,4,3,10000,4,6,3,4,4,5,4,5,4,3,6,9,5,10000,3,5,3,4,4,10000,3,7,7,4,5,4,4,4,3,4,6,7,3,3,4,5,3,7,3,6,4,6,4,4,4,7,3,3,10,6,6,4,3,5,7,9,3,10,4,3,10,5,9,4,9,4,3,4,4,5,4,4,4,4,10000,10,6,6,4,7,4,6,9,4,3,6,5,4,5,6,4,4,4,7,6,4,6,5,5,6,2,3,5,6,10000,3,4,3,6,5,5,10000,7,3,3,11,6,4,4,4,10000,6,3,7,3,10000,10,3,4,5,5,3,3,4,3,4,4,4,10000,4,3,3,6,3,4,5,10000,11,2,4,7,4,10,0,4,5,4,4,5,4,9,5,4,10000,4,10000,4,3,3,5,5,4,4,5,4,3,6,4,4,5,4,3,9,3,4,8,6,4,5,7,4,4,6,10000,9,3,4,6,4,5,5,4,4,4,3,2,6,5,5,4,4,10000,3,4,4,4,4,4,3,10,3,3,3,3,3,4,3,4,5,3,4,5,4,5,11,5,9,4,2,4,3,6,4,6,4,6,3,10000,3,3,3,4,5,9,3,5,6,5,4,4,4,10,4,7,6,4,3,5,4,3,3,4,4,4,5,4,3,3,5,8,5,6,5,10000,7,6,9,13,6,6,6,5,3,3,6,4,10000,8,4,4,5,3,2,5,10000,6,10,5,3,5,5,10000,5,9,6,4,3,3,3,6,3,9,6,10000,6,4,10,4,4,4,5,3,5,4,9,6,4,3,5,6,9,5,3,10,4,3,5,4,5,10000,6,7,5,5,3,4,4,5,3,3,6,6,4,5,6,5,5,4,8,15,3,4,6,4,4,4,8,3,4,4,6,10000,4,10000,7,4,3,3,7,6,3,5,5,4,3,6,7,5,3,8,9,5,6,4,10,6,3,4,6,6,6,6,4,6,5,7
348,10000,5,10000,9,5,2,4,4,2,10000,6,3,5,8,2,5,5,4,5,6,6,6,8,13,5,5,2,4,6,5,9,4,4,4,4,3,10000,2,2,4,3,6,5,3,10000,5,2,4,10000,5,8,6,6,2,10000,2,5,2,4,8,4,7,4,5,8,6,4,7,4,6,5,3,10000,9,10,4,10000,3,5,14,2,4,4,4,8,4,10000,10,12,10000,5,10000,3,2,6,3,5,6,2,4,10000,2,5,5,11,10000,2,7,3,6,8,3,5,8,4,3,3,4,6,10000,2,5,6,4,7,2,10000,8,6,2,5,5,2,2,5,3,4,10000,10000,5,4,2,5,3,2,8,8,9,6,10000,10000,5,5,8,9,5,8,10000,4,5,10000,2,10000,5,6,4,4,7,4,2,4,3,2,2,10000,2,7,3,2,10000,3,7,5,10000,4,5,5,9,4,10,4,2,3,10000,5,8,4,4,5,5,4,5,4,5,8,10000,10000,5,5,8,7,6,11,10000,5,6,6,10000,6,4,6,5,4,4,5,5,4,10000,2,3,3,7,4,4,2,10000,10,9,4,3,5,2,2,3,10000,7,4,6,8,10000,3,5,10000,4,5,9,10000,8,8,9,6,3,4,3,4,4,5,6,10000,10000,10000,8,2,8,6,3,10000,7,5,4,10000,4,3,2,9,3,7,7,8,5,10000,5,5,5,6,4,3,9,10000,4,3,4,6,4,7,10000,6,4,7,10000,8,6,6,3,10000,4,6,8,3,10000,2,4,3,10000,6,5,6,5,8,4,6,5,8,4,3,3,5,4,7,2,6,10000,5,6,10,4,2,4,0,10000,4,7,2,4,5,6,5,10000,3,10000,4,5,8,10000,11,8,5,5,6,4,10000,4,2,2,3,3,8,5,2,8,5,6,8,4,3,2,8,10000,10000,7,5,10000,13,2,2,8,10000,10000,3,4,4,2,8,2,8,8,10000,7,8,6,2,7,5,10,4,4,5,4,4,5,5,10000,3,5,4,3,7,4,3,6,8,4,4,4,10000,2,4,6,4,10000,4,10000,4,2,4,2,2,9,9,9,8,5,4,9,2,10000,6,2,10000,11,3,6,4,3,5,12,5,2,6,2,4,10000,10000,10,5,2,6,5,9,6,10000,10000,6,6,2,2,10,5,5,4,4,10000,6,3,6,10000,9,2,10000,3,9,10000,4,7,8,10000,2,10000,7,5,6,2,4,6,5,8,5,10000,8,5,10000,5,4,3,6,6,4,4,10000,2,3,4,9,6,10000,2,6,4,9,4,2,5,3,10000,10000,6,10000,8,5,8,5,5,4,4,6,8,3,4,3,7,5,4,6,7,2,2,9,3,2,3,12,4,5,2,8,10000,5,10000,3,5,5,10,4,2,6,6,4,2,2,6,9,2,3,4,8,7,5,8,10,6,12,3,8,3,5,8,4,6,2,11
349,10000,5,10000,9,6,6,5,6,6,10000,10000,3,10000,10000,4,5,5,5,6,6,11,7,13,6,6,8,10000,4,7,11,5,3,2,4,10000,10000,10000,4,5,4,6,16,6,4,2,5,6,8,5,10000,8,6,7,4,8,6,5,4,4,4,9,10,5,6,10000,5,10000,8,6,4,2,3,10,9,10,5,5,4,5,7,8,5,10000,4,10000,4,8,10,15,3,5,10000,3,5,6,3,5,6,10000,6,6,10,6,8,12,10000,5,10000,5,10,13,3,6,5,5,6,3,5,16,2,5,6,10,4,10,10000,10000,4,4,8,5,6,8,9,4,8,5,5,15,6,5,9,10000,4,8,8,10000,10000,3,2,2,5,6,10000,4,6,8,10000,12,5,9,5,10000,6,7,5,5,6,5,4,3,5,5,5,8,9,8,5,2,5,5,8,5,10000,6,5,7,9,10000,10,4,10000,4,10000,6,9,6,5,6,6,4,6,9,11,8,2,8,5,10000,7,6,9,7,2,7,7,5,10000,5,4,7,7,5,4,11,6,5,3,4,5,5,9,5,5,5,10000,9,9,5,4,11,8,4,4,8,8,5,6,9,10000,8,9,9,4,9,9,3,10000,4,7,10,3,5,3,5,4,5,5,2,2,9,10000,4,8,6,2,2,10000,5,7,10000,6,3,4,9,8,5,8,8,7,8,6,5,5,9,10000,3,10,10000,10000,4,3,4,4,8,10000,7,8,10000,6,8,5,6,3,10000,6,7,10,9,10000,4,5,5,5,8,14,9,6,8,4,9,6,10000,6,5,6,2,9,8,5,6,7,6,5,10,7,5,5,10000,0,9,18,6,5,8,9,6,10000,5,10000,5,5,3,2,11,10000,7,6,6,5,9,4,4,8,8,4,7,6,10000,8,6,8,10000,10000,4,4,9,10000,2,10000,7,10000,10000,10000,6,8,10000,9,4,4,11,3,10000,7,13,10000,8,7,5,9,5,5,6,10,5,6,10,11,6,9,10000,6,8,6,5,10000,11,5,10000,5,8,7,8,4,9,8,3,6,10000,9,9,10000,4,10000,4,4,10000,9,9,5,2,5,5,10000,10000,2,5,5,8,11,8,7,10000,4,6,13,10000,5,6,3,8,8,10000,10,6,5,6,4,6,7,10000,5,6,8,10000,3,10,6,6,12,10000,2,5,4,11,8,4,5,10000,6,3,10000,7,6,10000,10000,10000,5,7,5,10000,9,4,7,8,5,8,10000,10000,6,2,5,10000,3,8,10,5,11,2,10000,5,6,9,8,10000,10000,10000,9,9,3,4,8,11,3,8,10,10000,4,5,8,6,6,5,6,6,10000,4,10,3,9,6,8,16,10000,8,4,8,10000,10000,4,12,4,5,10000,10000,8,4,10000,7,6,10000,10,10000,7,10,5,5,10,4,6,6,4,4,5,10000,7,6,10000,10,7,8,4,8,4,6,10,5,6,6,11
350,10000,6,4,14,5,7,6,4,5,7,4,5,7,5,5,4,4,3,4,7,5,5,3,6,4,4,5,8,5,5,4,9,8,5,4,10000,6,5,6,5,10,3,6,5,14,5,8,4,8,5,5,5,4,5,13,5,7,5,8,8,4,4,4,5,4,5,4,6,4,4,13,4,4,5,5,3,4,5,9,3,5,5,4,7,13,3,13,3,9,14,6,13,6,5,5,6,5,4,9,6,9,5,4,5,5,4,8,4,5,4,5,4,6,7,5,4,5,13,4,8,5,4,3,4,4,5,13,7,4,8,3,4,5,6,5,7,4,8,4,6,4,5,4,4,8,6,10000,4,14,13,9,3,4,6,14,6,8,10000,4,6,13,7,6,8,5,4,4,5,4,5,6,8,6,6,10000,6,5,3,5,6,5,6,14,6,5,6,4,14,4,3,9,5,4,10000,5,5,6,4,5,4,5,7,5,3,6,13,10000,8,3,5,4,4,5,13,4,7,8,13,5,4,5,4,3,7,14,5,3,8,5,4,4,5,3,6,5,10000,4,9,4,6,4,6,13,8,13,4,3,5,5,10000,4,9,8,3,14,4,13,5,7,5,3,9,4,5,7,6,5,6,8,13,10000,5,5,6,5,6,13,10000,4,4,13,4,6,6,7,3,5,6,10000,7,5,5,8,9,4,5,9,5,10000,4,4,6,9,5,5,5,6,4,5,9,10000,5,6,6,10000,4,3,6,4,13,5,4,5,13,5,3,5,4,5,4,4,4,13,4,6,4,6,4,4,6,7,7,4,4,14,5,5,4,4,9,0,4,6,4,8,4,4,4,4,13,4,4,5,13,4,4,6,7,4,3,5,7,5,6,5,4,6,3,5,6,5,5,13,6,6,6,6,8,10000,4,6,13,4,6,6,13,13,6,4,3,4,5,6,5,4,10000,4,4,6,7,5,6,4,8,4,4,3,3,4,4,7,8,5,4,4,4,5,5,14,5,10000,3,4,3,4,6,8,5,5,7,4,13,3,5,3,5,5,7,7,6,8,5,5,4,5,14,7,5,5,3,4,5,5,4,7,4,8,7,7,5,4,4,7,8,5,6,5,13,8,6,13,7,5,4,8,5,4,5,5,3,5,8,7,6,4,6,4,5,10000,7,10000,10000,4,5,5,14,5,10000,5,5,5,4,6,5,4,13,5,13,4,5,13,3,4,6,5,5,8,3,13,6,6,5,5,5,8,7,3,13,6,4,5,3,4,10000,10000,14,10000,6,4,5,3,4,4,7,7,5,6,5,6,4,5,4,5,6,5,6,5,5,5,4,10,7,4,5,8,10000,7,8,5,5,3,4,4,5,4,4,6,5,7,5,5,5,4,6,13,5,7,5,8,6,3,5,8,8,5,6,5,5,7,6
